kind_code,target,delta,realization,W3_reconstructed,min_patch_overlap,c0,c1,c2,c3,c4,c5
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,7.000000000000000000e+00,1.999744599836092096e+00,4.981502708288244596e-01,2.738177738655985238e-01,5.990609364088373967e-01,-2.439003912735112356e-01,7.360866512686418117e-01,3.123426058290018625e-01,2.874625040664181563e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,8.000000000000000000e+00,1.999741777183777991e+00,4.998875175563180506e-01,-9.028393228052444819e-01,5.858215983031197366e-02,4.770458277367589650e-02,1.191740940193741549e+00,-3.634575211413468981e-02,-4.913672996984049662e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,9.000000000000000000e+00,1.999742714551404177e+00,4.983418773019042125e-01,1.551976227172600531e+00,1.071004872933676522e+00,-4.759753422354842667e-01,9.809560452921796125e-01,8.721524914350891056e-01,-1.304233630389247667e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+01,1.999746521698660073e+00,4.979307685146865392e-01,1.815250918117872758e-01,-2.265232628311855678e-01,8.433200971648711075e-01,1.760275912317725566e-01,2.901557618058629440e-01,-3.157300818929358321e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.100000000000000000e+01,1.999745353412908599e+00,4.993213332955987460e-01,-1.489249549089116220e+00,-4.834227379409010705e-01,-1.640926213770819708e-01,4.547739992516808272e-01,4.183197739461229636e-01,-2.684585961216381378e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.200000000000000000e+01,1.999744636627960315e+00,4.976005089024361228e-01,1.066231190960894359e+00,-1.605654343497744663e-01,1.575586913628117314e+00,-1.037914101988525628e+00,-1.109878089647068578e+00,3.095797240667647610e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.300000000000000000e+01,1.999743578067523897e+00,4.983907182646269418e-01,-1.306765509231924804e+00,9.042200011507314228e-01,2.933693786718041263e-01,8.321443029951337556e-01,-7.593708611180806090e-01,9.866696514041011223e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.400000000000000000e+01,1.999748133123201210e+00,4.958689208554732941e-01,5.776421083500467013e-01,1.591913148334612060e+00,-5.132384764139489297e-01,-2.851648815813540364e-02,1.502609798736091351e+00,-6.026816016703196999e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.500000000000000000e+01,1.999746186949387550e+00,4.976397150235630229e-01,-8.785867517115912850e-01,4.349754552922877604e-01,2.741685032727915861e+00,7.117012234111871338e-01,1.238432437242057871e+00,-9.159348342687348987e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.600000000000000000e+01,1.999743588577418407e+00,4.991462632075764905e-01,1.724735415563638741e+00,1.682180219407299671e+00,1.370865657438899987e+00,-5.169444904050986000e-01,5.315926968932894736e-01,4.696189257573352149e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.700000000000000000e+01,1.999748646337232483e+00,4.977356214459439654e-01,-1.899190986386715685e-01,2.504886478086153279e+00,-1.003201347826105705e+00,-4.687851193227407509e-01,9.321001912157920177e-01,2.260109421543508468e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.800000000000000000e+01,1.999746717522655981e+00,4.962313582898303932e-01,-8.602203707179189029e-01,-1.137558731408639529e-02,1.768711025379280377e-01,7.228707392960597167e-01,1.577030902088507158e+00,1.402696019059252341e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,1.900000000000000000e+01,1.999745086214702594e+00,4.990868204780755657e-01,-1.220902110667726692e+00,7.185852212166329300e-01,-1.223983828165695759e-01,9.586034859619905202e-01,4.725064552062128165e-01,-2.042636970810710828e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.000000000000000000e+01,1.999743084652440883e+00,4.988521974738653331e-01,1.393840597575012552e+00,6.801693437161961953e-01,-1.232276685475106159e+00,4.567401854715663068e-01,-5.539575885157134172e-01,-5.877919833060167853e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.100000000000000000e+01,1.999745021635932263e+00,4.979010311909341513e-01,-9.152653024491912426e-01,-6.633340807097165559e-01,4.666575369261697914e-01,-4.435446790304241049e-01,7.762358131023049390e-01,-1.099999708726557390e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.200000000000000000e+01,1.999744255619068101e+00,4.991809632013114451e-01,-1.137230871079263794e+00,-1.020020884094090086e+00,-1.214424379869356585e+00,5.171296643389042824e-01,-3.650211382370089908e-01,-8.149964069900798025e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.300000000000000000e+01,1.999744215314865459e+00,4.997673669823576303e-01,1.137020481624066104e+00,1.531273000020938690e+00,-1.216060277069445084e+00,1.909179383204935743e+00,-1.271172176876715632e-01,9.461569162539140709e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.400000000000000000e+01,1.999745845921012455e+00,4.971631780045280280e-01,5.801140806599627137e-02,7.658696378485473077e-02,-1.074467461848389149e+00,-2.577036903878341945e-01,-3.733233372163238251e-01,-1.490196527964420259e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.500000000000000000e+01,1.999746365168915352e+00,4.968522307997528253e-01,2.155237743845666021e-01,-7.526521853495814485e-01,1.288611792947276458e+00,1.183173789742476334e+00,-9.591180501791453095e-01,-1.394806987285619693e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.600000000000000000e+01,1.999747260507521940e+00,4.958349650024848065e-01,-1.591879513857244743e-01,-1.930238961852402124e-01,1.256928186318315710e-01,9.244227911770722672e-01,-9.176750208242376861e-01,1.270778767174959967e+00
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.700000000000000000e+01,1.999743925823892488e+00,4.979375350045520121e-01,1.427506733416317175e+00,1.230254496616407067e+00,5.479871626885209901e-01,-3.855985270903799500e-01,-1.058819650406120028e+00,-7.697904908191963713e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.800000000000000000e+01,1.999749650632399289e+00,4.938256209432653199e-01,-1.018065307826932636e-01,1.274898909658100411e-02,9.738697457827725223e-01,1.653530027940258718e-01,-1.193539554869576635e+00,6.835218452204058215e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000042e-02,2.900000000000000000e+01,1.999743320709169714e+00,4.984745233383742202e-01,-9.016500657832473564e-01,-5.323698853536529274e-01,4.977984203171350042e-01,-1.248077459637431552e+00,-5.567060818912753506e-01,-4.568203204385927751e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,1.999722758785990484e+00,4.923206959937858618e-01,7.769866351857708242e-01,-1.209002870262471330e+00,1.000369795635694503e+00,1.459268923226079373e+00,-1.325102999685776162e+00,-4.655969537366789202e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000000e+00,1.999718780088727499e+00,4.983675665264929999e-01,-3.026015037102170457e-01,1.079936822745171332e+00,-9.453624076466390358e-01,1.051169659210779761e+00,1.638908084078535277e-01,-3.759748487371266101e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.000000000000000000e+00,1.999743831335265565e+00,4.866129485416084144e-01,2.678771010359051741e-01,1.053275781380853399e-01,6.024388745456858985e-01,-2.975438362865135411e-01,-1.097916743633358116e+00,6.387121303364172720e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,3.000000000000000000e+00,1.999727654956566791e+00,4.978495487426458643e-01,-9.684957866311307839e-01,-1.785602857652172970e+00,3.975648293148825729e-01,-1.918284943573179691e+00,-5.306089230922357292e-01,-2.923944641999760563e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,4.000000000000000000e+00,1.999713601232715243e+00,4.982441976915346071e-01,-1.499885661583332030e+00,-1.041897100277739074e+00,9.565221120503636376e-01,9.732487799440264764e-02,3.877033330409092593e-01,1.569713217613602829e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,5.000000000000000000e+00,1.999744766718601685e+00,4.902936514771284449e-01,-2.627635762280038367e-01,-3.645234856916856336e-01,3.397488272788522501e-01,2.171073053134570940e-01,8.556401221978253702e-01,1.246054471005154207e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,6.000000000000000000e+00,1.999726250219100443e+00,4.920214974401243557e-01,-1.305627535159595398e+00,1.404614745179196822e+00,-4.476425044174686119e-01,-4.376155430138889413e-01,-1.824586672745852400e+00,1.426423621455398028e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,7.000000000000000000e+00,1.999708754348609618e+00,4.984550061157624889e-01,-1.606317774967868317e+00,1.455387412752807696e-01,6.093308964440669051e-01,1.993491763584887555e-01,-3.392503344337912119e-01,1.726363264499142902e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,8.000000000000000000e+00,1.999719595986750864e+00,4.960395816594084795e-01,-1.253837944653946712e+00,1.184880012887443712e+00,-1.584723616419082326e+00,-4.503546620586557636e-01,8.369539747482652725e-01,1.118285054525128830e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,9.000000000000000000e+00,1.999719144165942319e+00,4.908595754823947277e-01,-9.464218446022834019e-01,-5.048457443147179591e-01,-4.101805080318016161e-01,1.869425767358819268e+00,1.753082961520318062e+00,-2.814924584003598018e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000000e+01,1.999708455232858562e+00,4.976653382724933183e-01,-1.936273474492302249e+00,1.922698007950057464e-01,-6.554428664607830912e-01,-4.721760340588010418e-01,6.170529436900868969e-01,2.003124035043081896e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.100000000000000000e+01,1.999728855341899036e+00,4.938493325415159174e-01,6.183756496394111624e-01,-1.603869046155511624e+00,7.899196637337674298e-01,9.489910245636880015e-01,-9.290132519666944866e-01,-8.479479302672819907e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.200000000000000000e+01,1.999712098250677972e+00,4.968430517049011730e-01,4.466646996318632823e-01,-2.676568577429641604e-01,-3.476362601802046037e-01,-7.306757176832198164e-01,2.525065417708683979e-01,-4.441501835361348349e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.300000000000000000e+01,1.999698670267128220e+00,4.972313133025065279e-01,-1.394268101619993594e+00,3.491142292364634442e-02,2.206138444153189077e-02,-6.265175284471807826e-01,4.794859357663161514e-01,-8.992416223805641540e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.400000000000000000e+01,1.999744064823359757e+00,4.954703194410524092e-01,-1.983837653543567003e-01,-1.743536212909930772e+00,3.188048358134468740e-01,3.804509802442380684e-01,-6.013792159728608144e-01,2.135343417161492230e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.500000000000000000e+01,1.999731936388528863e+00,4.958947790412515100e-01,-1.713742883440421139e-01,8.424104762181210404e-01,-1.667770738237595474e+00,-7.967332142327155919e-01,-5.078519377193941864e-01,-1.697903045969494151e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.600000000000000000e+01,1.999727229532096251e+00,4.961248027195642729e-01,-5.377507610441238928e-01,-5.573146944261249403e-02,1.473786690635126906e+00,-1.103784481153922581e+00,-5.845126847208323984e-01,1.663551689099274755e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.700000000000000000e+01,1.999695649429052091e+00,4.984799784520259069e-01,1.813718339341601649e+00,-8.644150188063756124e-01,-7.971553105448017096e-01,-7.806020545703765690e-01,3.357937823536070732e-01,7.276071719471771670e-02
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.800000000000000000e+01,1.999722224271561766e+00,4.976546931737585444e-01,5.761274515710993471e-01,-1.016196227029889210e+00,-5.323808952031204855e-01,1.672268708323060016e-01,-2.389671612769489195e-01,4.118900115552639463e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,1.900000000000000000e+01,1.999691862112241258e+00,4.991847904661249058e-01,-1.967581770599838187e+00,-1.113532871603956087e+00,-4.994554330984337653e-01,2.236080678609535244e-01,-1.852430623922259600e-01,1.843391051453129870e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.000000000000000000e+01,1.999712315559260434e+00,4.926665428670105595e-01,-1.045120180753821293e+00,6.671203084685417561e-02,6.404615344384919640e-01,-7.077465141283547645e-01,1.123580091025667027e+00,-9.167289801471943667e-02
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.100000000000000000e+01,1.999732235952627946e+00,4.970805719199092865e-01,5.247676512047807496e-01,-3.214808844811850363e+00,2.001426747813609686e-01,1.353733966986176762e+00,5.760954658112434901e-01,1.232842792738293447e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.200000000000000000e+01,1.999716874911956266e+00,4.999649453835549040e-01,1.085880630008643211e+00,1.770972225577256198e+00,6.088687082038733989e-01,5.459678900714208805e-01,-6.153782816537597088e-03,-6.189595889479367063e-02
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.300000000000000000e+01,1.999712394229292700e+00,4.990460662026435790e-01,6.987037630738541782e-01,-2.661649669494235981e-01,9.218697120543457579e-01,1.299496208669578712e+00,1.289928854549898807e-01,-7.944942678145476833e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.400000000000000000e+01,1.999715154607108802e+00,4.998665023389192164e-01,-1.563315730730628461e+00,-1.182939349171859611e+00,1.307626811402292866e+00,7.477683993256940553e-01,-3.248442227182796876e-02,-1.712520223658618335e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.500000000000000000e+01,1.999726403017066723e+00,4.916407480020512089e-01,3.108106208193785469e-01,4.045521853400615986e-01,1.958136856079682742e-01,-4.675254385337703766e-01,-5.488000718440908532e-01,4.038497853336683874e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.600000000000000000e+01,1.999728178132064826e+00,4.930355395268135044e-01,-5.467146503601676422e-01,1.346328639875654876e+00,-1.323714566106822588e+00,1.018644071743382007e+00,-1.031444328264413235e+00,-6.525871807960759163e-01
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.700000000000000000e+01,1.999738579364516600e+00,4.914103750027664641e-01,-4.282738017388110774e-01,-2.210522081881508782e+00,1.486531497691086834e+00,-9.518381183035844462e-01,-1.600939786898852413e+00,1.739994392353601649e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.800000000000000000e+01,1.999720093345478400e+00,4.933663703697348524e-01,1.059832144293797046e-01,-6.665982667607809331e-01,-2.757621314532285317e-01,1.366459851164912198e+00,6.687494386990460171e-01,-1.524685044520476707e+00
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000278e-02,2.900000000000000000e+01,1.999694103279541890e+00,4.939878687910986832e-01,-4.931923580528013717e-02,1.468986922067791467e-01,2.068304904067594929e+00,2.362860277317774482e+00,8.432063247365251257e-01,-8.915170219717839517e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,0.000000000000000000e+00,1.999645777847296690e+00,4.927629998382634935e-01,-1.303959998160926670e+00,-2.877998335784515138e-01,2.799382125423049428e-01,-6.463070305102371904e-01,-8.280895144291900989e-01,1.208755002441774140e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.000000000000000000e+00,1.999624814986219912e+00,4.961166601124163966e-01,1.134595146297634027e+00,7.368778464595421296e-02,-6.706530482137514071e-02,-1.780035936127895235e+00,4.255204721392518152e-01,6.016139089820731617e-02
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.000000000000000000e+00,1.999651733994543212e+00,4.901361585959316258e-01,-1.025279057493597712e+00,-6.900748162525928153e-01,-6.274342661825562661e-01,6.456245790308006161e-01,9.306039446897675926e-01,1.565098761228406188e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,3.000000000000000000e+00,1.999633959077799839e+00,4.991505837227490083e-01,-1.199752590689032727e+00,1.062124806501404950e-01,-8.532152751321402384e-01,7.153017063669551145e-01,-8.781006383154185690e-02,9.067102581150744411e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,4.000000000000000000e+00,1.999667353566139782e+00,4.902800189474275649e-01,-1.111574107356015695e+00,6.373608544084895522e-01,-1.325810016911979972e+00,-3.998844769955903211e-01,-1.085389123200921180e+00,-6.220254915999861023e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,5.000000000000000000e+00,1.999653680637645259e+00,4.983179730306727118e-01,7.753989518602510955e-02,-3.651607953259365935e-01,-2.033749043323377581e+00,-1.364198196480369552e+00,-1.243360748063822158e-01,1.235227584061199924e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,6.000000000000000000e+00,1.999694428085942777e+00,4.892341647653897785e-01,-2.230211587383150729e-01,1.998951595936586889e+00,-1.229504814452322403e+00,1.237490371321977589e+00,9.212889927377211352e-01,-8.033497603962944655e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,7.000000000000000000e+00,1.999674680481623446e+00,4.860590039795957273e-01,5.687025893091517403e-01,4.725422644718189624e-01,-2.475370416270891383e+00,2.214227382421764201e+00,1.786650485272442967e+00,-4.945122278917615244e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,8.000000000000000000e+00,1.999724131386437564e+00,4.818164558411130449e-01,3.641230849226479438e-01,-4.345986388706034043e-01,4.259566331057539068e-02,-5.018843732513275091e-01,1.110567496493709339e+00,9.749404177582576825e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,9.000000000000000000e+00,1.999678203349728012e+00,4.863002229320448344e-01,1.131304298309765644e+00,-7.024226822406645088e-01,8.247274168298429631e-01,-9.797730684295945514e-01,-1.673293172032748410e+00,-7.499570392416006204e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.000000000000000000e+01,1.999627648565981186e+00,4.980465867637632327e-01,-2.152391204178794482e+00,-3.200584039260752078e-01,1.802617565305062675e+00,-5.878725233428920838e-01,-3.459022084314523071e-01,1.126171000981451842e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.100000000000000000e+01,1.999657330992814064e+00,4.945503968524054828e-01,-4.379585726465400897e-01,1.146764075723255116e+00,9.668119197441704671e-01,1.683060591099765357e+00,4.617225028842075751e-01,6.946360732482176337e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.200000000000000000e+01,1.999689349248018777e+00,4.916742961911755305e-01,-1.278192322129343417e+00,-6.572124714693077241e-01,1.942533992926016140e+00,-3.191214351201523414e-01,-1.269536900798779122e+00,2.117034810661330368e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.300000000000000000e+01,1.999653898833894772e+00,4.925719364344430806e-01,9.162278083798326422e-01,-5.646954201186646927e-01,1.033910295980802641e+00,-1.024063771691144487e+00,-7.017217990108045589e-01,1.960392451695155136e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.400000000000000000e+01,1.999662506952620822e+00,4.915354951467275080e-01,-1.390681696663052191e+00,-2.889710632196233753e-02,-2.076226554784445621e+00,-6.811661297223736700e-02,1.168889494858145861e+00,2.540642238268317477e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.500000000000000000e+01,1.999727723135255486e+00,4.786097721947727424e-01,-2.650870016870328083e-01,-1.582906636344258156e-01,3.235989568109473025e-01,4.767012274572332009e-01,1.045140238078114958e+00,6.170421328034089159e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.600000000000000000e+01,1.999691517038582056e+00,4.970811330213378287e-01,-7.595406886891714615e-01,4.361793447695520021e-01,-1.623758052280231956e+00,1.213404203918554192e+00,3.443090883733393448e-01,-2.147297295329567923e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.700000000000000000e+01,1.999645192387078163e+00,4.886041368742944369e-01,-1.238156299872538169e+00,-3.709214834188422905e-01,1.595129016354928930e-01,7.318187636101813887e-01,-1.229503710480228884e+00,3.921188665946117591e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.800000000000000000e+01,1.999708456112220256e+00,4.834982605261832767e-01,-5.098169462604607016e-01,-6.194612999780877427e-01,9.728752703159241344e-01,5.550350493122851309e-02,1.155177115902273455e+00,2.555976532567865167e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,1.900000000000000000e+01,1.999669200984301343e+00,4.995882072859696987e-01,-7.677883356607688725e-01,2.490353434226244209e-02,1.365629190326233644e+00,1.192283196178059446e-01,-3.412472297509134417e-02,-7.999545413261099913e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.000000000000000000e+01,1.999674155316549573e+00,4.989861103141262633e-01,1.054034127786368735e+00,1.713806795870506106e+00,-7.184737234270470729e-01,-2.013994087719671866e-01,-1.128298262828145021e-01,-9.376692333254004197e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.100000000000000000e+01,1.999713102651203389e+00,4.811725589611892673e-01,2.022514100945014548e-01,3.941501550837933632e-01,1.096864201503861214e+00,-8.552732466257408905e-01,1.226157766253687553e+00,9.947645221597490872e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.200000000000000000e+01,1.999705149665120363e+00,4.839444534898790784e-01,-7.663455647570845963e-01,-2.520971020984933419e-01,7.402667514004581673e-01,-8.830438747808665167e-02,1.500494020348028146e+00,1.084942175475093862e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.300000000000000000e+01,1.999702641692318483e+00,4.882775174594510825e-01,4.961911633271640087e-02,5.360253293463099755e-01,1.866509451681387377e+00,-6.571726903495651584e-01,-8.307498471254910477e-01,-1.565670419210616338e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.400000000000000000e+01,1.999596242551912484e+00,4.877995926643297619e-01,-7.200899499956540939e-02,1.235206109453653500e+00,2.991553977490126748e-01,-2.188059947618867795e+00,-8.694938226201465170e-01,-1.795110735796520696e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.500000000000000000e+01,1.999680132591169501e+00,4.863949029715817218e-01,-3.950366981563554480e-01,-9.196211493303789453e-02,3.893419767677918641e-01,3.024116235239396322e-02,-5.548118055797737203e-01,-2.886892869409549145e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.600000000000000000e+01,1.999696616954450779e+00,4.912292317934147112e-01,-3.083318407720293530e-01,8.133732303722079893e-01,-8.023985897902270459e-01,3.630186646815223295e-01,4.368810959181769760e-01,-2.544264238860268756e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.700000000000000000e+01,1.999682768762688800e+00,4.866987937605438130e-01,1.780382464312042778e-01,-1.136736065996306749e-01,7.446479522362278169e-01,-9.137662379119735334e-01,6.693480115840941824e-01,-8.519121753610948700e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.800000000000000000e+01,1.999651381147369289e+00,4.922294432297876776e-01,-1.504401017352918979e+00,2.277849362194817873e-01,4.573267295968059809e-01,-1.919539745369728267e+00,1.185780363342808119e+00,-1.436044768834789931e+00
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000167e-02,2.900000000000000000e+01,1.999691803815913937e+00,4.861513241473331415e-01,1.130293174357562824e+00,-8.244426951882245502e-01,-9.291465820499923423e-01,6.538627440387300149e-01,-1.794822355726501950e+00,1.341614360692792163e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.999761491275898306e+00,4.648331657578375631e-01,2.362917888900540053e-01,-5.793597117587906409e-01,-1.261192331344785700e+00,3.764037929374571823e-01,-2.306096886652191813e+00,2.787453189357417260e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,1.999664715944461602e+00,4.907947958796672339e-01,-5.524505096096725687e-01,-8.266006641865142335e-01,1.937160532939344870e+00,-8.296799993953858365e-01,-7.297388317782509404e-01,-1.321578428080665280e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,1.999615435494308091e+00,4.961414672204392251e-01,-4.431159880387360306e-01,6.927680827659334906e-01,-3.705624084060877288e-01,4.725494614899337642e-01,-1.500775204534639251e-01,2.236562888551372474e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,3.000000000000000000e+00,1.999573705743636021e+00,4.942365288932713541e-01,1.631302298367963033e+00,-1.204078752658710894e+00,5.421942233462569982e-01,1.600201574282278161e+00,-6.909569405732746139e-01,-8.463831873777448722e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000000e+00,1.999763785800371618e+00,4.606240757548339393e-01,9.265241325301003250e-02,7.276008513179264003e-01,-3.371420762032177332e-01,7.181321858642515377e-01,-1.880991256146395063e+00,-5.200971516263237782e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.999704731335270491e+00,4.813798697797360138e-01,-4.073800349234138474e-01,-8.988003669098115767e-01,-1.105772988894470954e+00,-7.012890902695911866e-01,-1.295927800122176565e+00,-1.535325315110142697e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.999624045352201174e+00,4.999535058512510899e-01,-1.256871519921989089e+00,7.401123686332961027e-01,-1.505389756812939073e+00,1.150539891794829517e+00,5.189336004645411782e-03,-1.869316885504695103e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.999612416095898793e+00,4.982297863465292576e-01,-1.726301900332859685e+00,-2.173694633975207235e+00,-6.049474865075955554e-01,3.002977315589837604e-01,2.360557679660129082e-01,-1.636252789853682721e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.999553764405791245e+00,4.952236309429547401e-01,-3.684303718269421046e-01,-3.829913862011798953e-01,-8.530523238528653351e-01,1.723994954814592973e+00,-2.690993302447927671e-01,1.559994056629993575e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.999655758956091711e+00,4.968171915042045583e-01,2.125930319765481913e-01,7.124404391732152009e-01,-8.044119552191940636e-01,5.140288180204657387e-01,-1.136362277449551872e-01,5.318351934224806454e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.999498618281844164e+00,4.975833373515777813e-01,1.910512943555724708e-01,-8.452463077576315431e-01,-6.539327189009659369e-01,-2.212547067345129737e+00,-1.410835510619921351e-01,-3.457853526954514645e-01
