kind_code,target,shots_per_setting,settings_per_parameter_point,shots_per_parameter_point,equatorial_points_per_family,total_equatorial_shots_per_family,one_time_pole_calibrations,realization,W3_clean_grid,W3_reconstructed,min_patch_overlap,projector_distance_rms,mean_subspace_fidelity,nearest_integer,parity_margin_to_half_integer,parity_error,integer_error
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+02,2.700000000000000000e+01,1.350000000000000000e+04,1.280000000000000000e+02,1.728000000000000000e+06,2.000000000000000000e+00,9.500000000000000000e+01,9.583340180861273927e-01,9.261268193445052477e-01,2.921968884768006425e-01,9.767160548198230985e-02,9.904602574825719374e-01,1.000000000000000000e+00,4.261268193445052477e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+02,2.700000000000000000e+01,1.350000000000000000e+04,1.280000000000000000e+02,1.728000000000000000e+06,2.000000000000000000e+00,9.600000000000000000e+01,9.583340180861273927e-01,9.153952803631772994e-01,2.813110189668235894e-01,9.950582114769090936e-02,9.900985915577238394e-01,1.000000000000000000e+00,4.153952803631772994e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+02,2.700000000000000000e+01,1.350000000000000000e+04,1.280000000000000000e+02,1.728000000000000000e+06,2.000000000000000000e+00,9.700000000000000000e+01,9.583340180861273927e-01,9.196241314800999156e-01,2.894300307646166526e-01,9.820183341547721045e-02,9.903563999138388363e-01,1.000000000000000000e+00,4.196241314800999156e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+02,2.700000000000000000e+01,1.350000000000000000e+04,1.280000000000000000e+02,1.728000000000000000e+06,2.000000000000000000e+00,9.800000000000000000e+01,9.583340180861273927e-01,9.262156669974398460e-01,2.870012152347532486e-01,1.004298211881160113e-01,9.899138510161230586e-01,1.000000000000000000e+00,4.262156669974398460e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+02,2.700000000000000000e+01,1.350000000000000000e+04,1.280000000000000000e+02,1.728000000000000000e+06,2.000000000000000000e+00,9.900000000000000000e+01,9.583340180861273927e-01,9.230907248806213827e-01,2.744715234634545475e-01,9.859510898178902583e-02,9.902790044848691631e-01,1.000000000000000000e+00,4.230907248806213827e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,0.000000000000000000e+00,9.583340180861273927e-01,9.286946102920917712e-01,2.967353190035269539e-01,6.917280432606501273e-02,9.952151231416679344e-01,1.000000000000000000e+00,4.286946102920917712e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.000000000000000000e+00,9.583340180861273927e-01,9.394356707436236631e-01,2.900242692043091819e-01,6.927467981918293549e-02,9.952010187359496829e-01,1.000000000000000000e+00,4.394356707436236631e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.000000000000000000e+00,9.583340180861273927e-01,9.466624287909669588e-01,3.060029241777254549e-01,6.899606087307016966e-02,9.952395435839995752e-01,1.000000000000000000e+00,4.466624287909669588e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.000000000000000000e+00,9.583340180861273927e-01,9.304014160763557362e-01,3.056595887543462342e-01,6.998522253008243599e-02,9.951020686274147931e-01,1.000000000000000000e+00,4.304014160763557362e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.000000000000000000e+00,9.583340180861273927e-01,9.394416758205136331e-01,3.056458525821778571e-01,6.895458256796344054e-02,9.952452655428779549e-01,1.000000000000000000e+00,4.394416758205136331e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.000000000000000000e+00,9.583340180861273927e-01,9.344450090837189693e-01,2.939806058955646284e-01,6.893515829658079797e-02,9.952479439506254355e-01,1.000000000000000000e+00,4.344450090837189693e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,6.000000000000000000e+00,9.583340180861273927e-01,9.402005606337410226e-01,2.955459171553322939e-01,6.914024452329012305e-02,9.952196265872597092e-01,1.000000000000000000e+00,4.402005606337410226e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,7.000000000000000000e+00,9.583340180861273927e-01,9.418406801040750675e-01,3.039536693509061749e-01,6.983145234196981577e-02,9.951235682638112090e-01,1.000000000000000000e+00,4.418406801040750675e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,8.000000000000000000e+00,9.583340180861273927e-01,9.364542918648752767e-01,3.020342762165770800e-01,7.034626239154324889e-02,9.950514033675401659e-01,1.000000000000000000e+00,4.364542918648752767e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,9.000000000000000000e+00,9.583340180861273927e-01,9.445695761320680450e-01,2.894244521737950326e-01,6.846982915978516715e-02,9.953118824948299359e-01,1.000000000000000000e+00,4.445695761320680450e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.000000000000000000e+01,9.583340180861273927e-01,9.322812603686867483e-01,3.189570989638030318e-01,6.966638872460882703e-02,9.951465942820717503e-01,1.000000000000000000e+00,4.322812603686867483e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.100000000000000000e+01,9.583340180861273927e-01,9.417843937084168227e-01,2.933182868799558141e-01,7.003733570391089402e-02,9.950947716074977079e-01,1.000000000000000000e+00,4.417843937084168227e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.200000000000000000e+01,9.583340180861273927e-01,9.333558139709419166e-01,2.986670220771103779e-01,7.025270553776656601e-02,9.950645573646237363e-01,1.000000000000000000e+00,4.333558139709419166e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.300000000000000000e+01,9.583340180861273927e-01,9.396172674868369379e-01,3.053621877579170696e-01,6.896048091854287132e-02,9.952444520714832654e-01,1.000000000000000000e+00,4.396172674868369379e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.400000000000000000e+01,9.583340180861273927e-01,9.326483875186037942e-01,3.024766258518519213e-01,7.050954147618224144e-02,9.950284045608186467e-01,1.000000000000000000e+00,4.326483875186037942e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.500000000000000000e+01,9.583340180861273927e-01,9.403122491079676237e-01,2.819808950502695200e-01,6.984992276195083061e-02,9.951209882901494996e-01,1.000000000000000000e+00,4.403122491079676237e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.600000000000000000e+01,9.583340180861273927e-01,9.355423625553298539e-01,2.989075879762207455e-01,7.163770330543366149e-02,9.948680394651226999e-01,1.000000000000000000e+00,4.355423625553298539e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.700000000000000000e+01,9.583340180861273927e-01,9.353069482287816871e-01,3.046908211205701100e-01,6.932357016668559690e-02,9.951942426193445268e-01,1.000000000000000000e+00,4.353069482287816871e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.800000000000000000e+01,9.583340180861273927e-01,9.406003001595089064e-01,3.079116884739030446e-01,6.932549473281743313e-02,9.951939757800500885e-01,1.000000000000000000e+00,4.406003001595089064e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,1.900000000000000000e+01,9.583340180861273927e-01,9.251388779876258406e-01,3.068816398616336372e-01,6.873639404628618943e-02,9.952753081335136143e-01,1.000000000000000000e+00,4.251388779876258406e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.000000000000000000e+01,9.583340180861273927e-01,9.362855917642523007e-01,2.987938044503213875e-01,6.977784832831018802e-02,9.951310518826714802e-01,1.000000000000000000e+00,4.362855917642523007e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.100000000000000000e+01,9.583340180861273927e-01,9.415325994466782200e-01,2.997731166279786197e-01,6.952890483358112328e-02,9.951657313926427495e-01,1.000000000000000000e+00,4.415325994466782200e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.200000000000000000e+01,9.583340180861273927e-01,9.393338522241762023e-01,3.137311770546145628e-01,6.876693872054669143e-02,9.952711081390045456e-01,1.000000000000000000e+00,4.393338522241762023e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.300000000000000000e+01,9.583340180861273927e-01,9.470775950000357435e-01,2.964402076386826734e-01,6.949382246980764788e-02,9.951706086385347927e-01,1.000000000000000000e+00,4.470775950000357435e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.400000000000000000e+01,9.583340180861273927e-01,9.430448878332062801e-01,3.032170491211677033e-01,6.890388421280212172e-02,9.952522547403888087e-01,1.000000000000000000e+00,4.430448878332062801e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.500000000000000000e+01,9.583340180861273927e-01,9.384939313445214149e-01,3.068008402017886604e-01,6.851267369117601536e-02,9.953060135436864186e-01,1.000000000000000000e+00,4.384939313445214149e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.600000000000000000e+01,9.583340180861273927e-01,9.409783307588206469e-01,2.970059845320036640e-01,7.026873500699819253e-02,9.950623048805162796e-01,1.000000000000000000e+00,4.409783307588206469e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.700000000000000000e+01,9.583340180861273927e-01,9.387167312337890701e-01,2.998216766743889705e-01,6.996332306658795130e-02,9.951051334254802372e-01,1.000000000000000000e+00,4.387167312337890701e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.800000000000000000e+01,9.583340180861273927e-01,9.337580083274761300e-01,2.790303265553537582e-01,7.078893651817282084e-02,9.949889264666260669e-01,1.000000000000000000e+00,4.337580083274761300e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,2.900000000000000000e+01,9.583340180861273927e-01,9.458046649614355594e-01,3.029349292439942332e-01,6.979044059397512823e-02,9.951292944016988384e-01,1.000000000000000000e+00,4.458046649614355594e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.000000000000000000e+01,9.583340180861273927e-01,9.314285770789549890e-01,3.046269027134557716e-01,6.836893106202261705e-02,9.953256892654364085e-01,1.000000000000000000e+00,4.314285770789549890e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.100000000000000000e+01,9.583340180861273927e-01,9.412345247979935214e-01,2.962293970222432127e-01,6.999343513243568016e-02,9.951009190383615088e-01,1.000000000000000000e+00,4.412345247979935214e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.200000000000000000e+01,9.583340180861273927e-01,9.368451170357546820e-01,3.116439043301306722e-01,6.910137162985337256e-02,9.952250004388728533e-01,1.000000000000000000e+00,4.368451170357546820e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.300000000000000000e+01,9.583340180861273927e-01,9.419814476075850651e-01,3.036443236260177869e-01,6.724270331892129304e-02,9.954784188503635889e-01,1.000000000000000000e+00,4.419814476075850651e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.400000000000000000e+01,9.583340180861273927e-01,9.374999636698989613e-01,3.032679361298458165e-01,7.093376331681758296e-02,9.949684012217137052e-01,1.000000000000000000e+00,4.374999636698989613e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.500000000000000000e+01,9.583340180861273927e-01,9.395634816518730892e-01,3.148319721567997553e-01,6.791583391519848134e-02,9.953874395036031997e-01,1.000000000000000000e+00,4.395634816518730892e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.600000000000000000e+01,9.583340180861273927e-01,9.386830953379148301e-01,3.124236771892083264e-01,6.961249046916624661e-02,9.951541011706802609e-01,1.000000000000000000e+00,4.386830953379148301e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.700000000000000000e+01,9.583340180861273927e-01,9.350342060051022308e-01,3.009873539108558482e-01,6.914305598483430626e-02,9.952192378090780611e-01,1.000000000000000000e+00,4.350342060051022308e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.800000000000000000e+01,9.583340180861273927e-01,9.415724981613367017e-01,2.938209509803703101e-01,6.763852133177135351e-02,9.954250304320515497e-01,1.000000000000000000e+00,4.415724981613367017e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,3.900000000000000000e+01,9.583340180861273927e-01,9.426914918693050094e-01,2.945681040606695222e-01,6.952616619156946898e-02,9.951661122147021921e-01,1.000000000000000000e+00,4.426914918693050094e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.000000000000000000e+01,9.583340180861273927e-01,9.459478517767888617e-01,3.072180252392482935e-01,6.957750204971391295e-02,9.951589712085220363e-01,1.000000000000000000e+00,4.459478517767888617e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.100000000000000000e+01,9.583340180861273927e-01,9.399287535227212054e-01,3.048057607522223211e-01,7.065799900876716666e-02,9.950074471760770312e-01,1.000000000000000000e+00,4.399287535227212054e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.200000000000000000e+01,9.583340180861273927e-01,9.382592715334262534e-01,3.006345834415365403e-01,6.843121415849102995e-02,9.953171689287947377e-01,1.000000000000000000e+00,4.382592715334262534e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.300000000000000000e+01,9.583340180861273927e-01,9.390176826344690530e-01,3.009857612162566975e-01,6.954920171157943920e-02,9.951629085412819764e-01,1.000000000000000000e+00,4.390176826344690530e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.400000000000000000e+01,9.583340180861273927e-01,9.404178695983940184e-01,2.911698975271665435e-01,6.996889549086418580e-02,9.951043536637884657e-01,1.000000000000000000e+00,4.404178695983940184e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.500000000000000000e+01,9.583340180861273927e-01,9.405050271453844202e-01,2.967094089836362913e-01,6.870379478628338421e-02,9.952797885819641976e-01,1.000000000000000000e+00,4.405050271453844202e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.600000000000000000e+01,9.583340180861273927e-01,9.420397350564738703e-01,3.039783137690228454e-01,6.923263035548260502e-02,9.952068428940611389e-01,1.000000000000000000e+00,4.420397350564738703e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.700000000000000000e+01,9.583340180861273927e-01,9.433893508278975437e-01,3.056397518253514134e-01,6.970483947540162539e-02,9.951412353537084643e-01,1.000000000000000000e+00,4.433893508278975437e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.800000000000000000e+01,9.583340180861273927e-01,9.315896232273743749e-01,2.933379917286785266e-01,7.113753920206988823e-02,9.949394505162740820e-01,1.000000000000000000e+00,4.315896232273743749e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,4.900000000000000000e+01,9.583340180861273927e-01,9.381756796269073995e-01,3.139466912582715152e-01,7.036297068507114949e-02,9.950490523563718659e-01,1.000000000000000000e+00,4.381756796269073995e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.000000000000000000e+01,9.583340180861273927e-01,9.377426720556651940e-01,2.938269577786533082e-01,7.044981553793412676e-02,9.950368234906710185e-01,1.000000000000000000e+00,4.377426720556651940e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.100000000000000000e+01,9.583340180861273927e-01,9.421738369236054567e-01,2.876476414234956369e-01,7.092552901220373907e-02,9.949695693343389991e-01,1.000000000000000000e+00,4.421738369236054567e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.200000000000000000e+01,9.583340180861273927e-01,9.427931915387345319e-01,3.077379691429696362e-01,6.991599062503031647e-02,9.951117542549208217e-01,1.000000000000000000e+00,4.427931915387345319e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.300000000000000000e+01,9.583340180861273927e-01,9.340275474288404212e-01,3.009220373398951431e-01,6.993358333477685262e-02,9.951092939219577937e-01,1.000000000000000000e+00,4.340275474288404212e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.400000000000000000e+01,9.583340180861273927e-01,9.418607621380612471e-01,2.881088465363016993e-01,7.018473725325366508e-02,9.950741026566917169e-01,1.000000000000000000e+00,4.418607621380612471e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.500000000000000000e+01,9.583340180861273927e-01,9.362764489563578651e-01,3.049460904510050141e-01,6.885730199923792427e-02,9.952586719613856214e-01,1.000000000000000000e+00,4.362764489563578651e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.600000000000000000e+01,9.583340180861273927e-01,9.421703578878436458e-01,3.050154788401450157e-01,6.777328044971665799e-02,9.954067824570840273e-01,1.000000000000000000e+00,4.421703578878436458e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.700000000000000000e+01,9.583340180861273927e-01,9.387453261486137235e-01,2.920219744404896067e-01,6.812996028809251148e-02,9.953583085111430417e-01,1.000000000000000000e+00,4.387453261486137235e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+03,2.700000000000000000e+01,2.700000000000000000e+04,1.280000000000000000e+02,3.456000000000000000e+06,2.000000000000000000e+00,5.800000000000000000e+01,9.583340180861273927e-01,9.398882683076592581e-01,3.023610097204061375e-01,6.860007510934312824e-02,9.952940296949923660e-01,1.000000000000000000e+00,4.398882683076592581e-01,0.000000000000000000e+00,0.000000000000000000e+00
