kind_code,target,readout_flip_probability,shots_per_setting,settings_per_parameter_point,shots_per_parameter_point,equatorial_points_per_family,total_equatorial_shots_per_family,realization,W3_clean_grid,W3_reconstructed,min_patch_overlap,projector_distance_rms,mean_subspace_fidelity,nearest_integer,parity_margin_to_half_integer,parity_error,integer_error
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.200000000000000000e+01,9.583340180861273927e-01,6.185306496794285014e-01,1.757832212990829979e-01,2.320134101720438546e-01,9.461697775003390376e-01,1.000000000000000000e+00,1.185306496794285014e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.300000000000000000e+01,9.583340180861273927e-01,6.893609200961675620e-01,1.331536660213791523e-01,2.384312653780564506e-01,9.431505316902187852e-01,1.000000000000000000e+00,1.893609200961675620e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.400000000000000000e+01,9.583340180861273927e-01,6.628044245541716561e-01,9.412511087203444260e-02,2.387898586477100737e-01,9.429794034070066999e-01,1.000000000000000000e+00,1.628044245541716561e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.500000000000000000e+01,9.583340180861273927e-01,7.901802094145417010e-01,1.874835962641834552e-01,2.324787864445383712e-01,9.459536138532746996e-01,1.000000000000000000e+00,2.901802094145417010e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.600000000000000000e+01,9.583340180861273927e-01,6.917234723091372217e-01,1.555005922190842993e-01,2.321548081188771762e-01,9.461041450672873498e-01,1.000000000000000000e+00,1.917234723091372217e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.700000000000000000e+01,9.583340180861273927e-01,7.599074640759757582e-01,1.900129512859186631e-01,2.318156744410506120e-01,9.462614930834407634e-01,1.000000000000000000e+00,2.599074640759757582e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.800000000000000000e+01,9.583340180861273927e-01,7.036155323766973835e-01,1.600460386824714698e-01,2.368263685185201806e-01,9.439132711743301041e-01,1.000000000000000000e+00,2.036155323766973835e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,3.900000000000000000e+01,9.583340180861273927e-01,7.396867286482281534e-01,1.334855298553913883e-01,2.296123680698228808e-01,9.472781604293680768e-01,1.000000000000000000e+00,2.396867286482281534e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.000000000000000000e+01,9.583340180861273927e-01,7.579475461629073818e-01,1.280403967991831093e-01,2.332679855682090186e-01,9.455860469089498732e-01,1.000000000000000000e+00,2.579475461629073818e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.100000000000000000e+01,9.583340180861273927e-01,7.575389995590265935e-01,1.510209213220346514e-01,2.352125586087176479e-01,9.446750522727405119e-01,1.000000000000000000e+00,2.575389995590265935e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.200000000000000000e+01,9.583340180861273927e-01,6.830932765437790488e-01,1.922211727968196338e-01,2.354837846234502929e-01,9.445473871794165532e-01,1.000000000000000000e+00,1.830932765437790488e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.300000000000000000e+01,9.583340180861273927e-01,7.964606117012498210e-01,1.660005077564999931e-01,2.298470928298238514e-01,9.471703139176783637e-01,1.000000000000000000e+00,2.964606117012498210e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.400000000000000000e+01,9.583340180861273927e-01,7.784985943885732729e-01,1.553025551662694792e-01,2.298997135789775936e-01,9.471461216963040775e-01,1.000000000000000000e+00,2.784985943885732729e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.500000000000000000e+01,9.583340180861273927e-01,6.680889630380320021e-01,1.856492681727011929e-01,2.305108232860788309e-01,9.468647603479740660e-01,1.000000000000000000e+00,1.680889630380320021e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.600000000000000000e+01,9.583340180861273927e-01,7.835620116484044440e-01,4.287442218936454719e-02,2.298692733027532797e-01,9.471601171912641393e-01,1.000000000000000000e+00,2.835620116484044440e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.700000000000000000e+01,9.583340180861273927e-01,7.403199392697907832e-01,1.466869913355896560e-01,2.361797297816439767e-01,9.442191352402695692e-01,1.000000000000000000e+00,2.403199392697907832e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.800000000000000000e+01,9.583340180861273927e-01,7.273935170369326686e-01,1.066526551865476652e-01,2.354522312868610745e-01,9.445622467820384838e-01,1.000000000000000000e+00,2.273935170369326686e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,4.900000000000000000e+01,9.583340180861273927e-01,6.661184764852047246e-01,1.402450513335173343e-01,2.367417794086275062e-01,9.439533298824367424e-01,1.000000000000000000e+00,1.661184764852047246e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.000000000000000000e+01,9.583340180861273927e-01,7.093019692314705971e-01,1.513768340593361073e-01,2.297011884845520657e-01,9.472373640087843327e-01,1.000000000000000000e+00,2.093019692314705971e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.100000000000000000e+01,9.583340180861273927e-01,7.788072893296101862e-01,1.931082390673167781e-01,2.333089813347284935e-01,9.455669192285512947e-01,1.000000000000000000e+00,2.788072893296101862e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.200000000000000000e+01,9.583340180861273927e-01,7.536346634699087055e-01,1.582755046207294791e-01,2.344783710674788468e-01,9.450198935015416968e-01,1.000000000000000000e+00,2.536346634699087055e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.300000000000000000e+01,9.583340180861273927e-01,7.301572488864159771e-01,1.755729143872627740e-01,2.373591230851434253e-01,9.436606466882516697e-01,1.000000000000000000e+00,2.301572488864159771e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.400000000000000000e+01,9.583340180861273927e-01,7.353137195887088362e-01,1.680897731830789665e-01,2.412716311659894586e-01,9.417879999945026892e-01,1.000000000000000000e+00,2.353137195887088362e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.500000000000000000e+01,9.583340180861273927e-01,7.007079794702213427e-01,1.648558449179358121e-01,2.294195359615981422e-01,9.473666765191648409e-01,1.000000000000000000e+00,2.007079794702213427e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.600000000000000000e+01,9.583340180861273927e-01,6.936222508333603765e-01,8.378935693769389015e-02,2.326858438934507056e-01,9.458572980515926876e-01,1.000000000000000000e+00,1.936222508333603765e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.700000000000000000e+01,9.583340180861273927e-01,7.691764561733525074e-01,1.413178145314531176e-01,2.374771028183359500e-01,9.436046256370096419e-01,1.000000000000000000e+00,2.691764561733525074e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.800000000000000000e+01,9.583340180861273927e-01,7.069413656179662775e-01,1.327632624753314339e-01,2.391771139274162794e-01,9.427943081733517472e-01,1.000000000000000000e+00,2.069413656179662775e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,5.900000000000000000e+01,9.583340180861273927e-01,6.652681142763654520e-01,1.517671890167506810e-01,2.354392872672349535e-01,9.445683420110964068e-01,1.000000000000000000e+00,1.652681142763654520e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.000000000000000000e+01,9.583340180861273927e-01,7.481415010478680294e-01,1.951601089784335552e-01,2.268500231726691962e-01,9.485390669865594315e-01,1.000000000000000000e+00,2.481415010478680294e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.100000000000000000e+01,9.583340180861273927e-01,6.320545674755846388e-01,1.691237285622149145e-01,2.353644178865106351e-01,9.446035907929439812e-01,1.000000000000000000e+00,1.320545674755846388e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.200000000000000000e+01,9.583340180861273927e-01,7.440395952520904022e-01,1.440510810572818712e-01,2.342277308531511559e-01,9.451373700993838112e-01,1.000000000000000000e+00,2.440395952520904022e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.300000000000000000e+01,9.583340180861273927e-01,7.293052310156878937e-01,1.766175768980064453e-01,2.334979550653608904e-01,9.454787049802946264e-01,1.000000000000000000e+00,2.293052310156878937e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.400000000000000000e+01,9.583340180861273927e-01,7.177649819610114612e-01,5.997280322381044054e-02,2.330213871429709094e-01,9.457010331339656961e-01,1.000000000000000000e+00,2.177649819610114612e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.500000000000000000e+01,9.583340180861273927e-01,7.767951172005139737e-01,1.406264340395421697e-01,2.333419216426738663e-01,9.455515476041043144e-01,1.000000000000000000e+00,2.767951172005139737e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.600000000000000000e+01,9.583340180861273927e-01,6.771575922239362333e-01,1.516550965398399120e-01,2.335851464539298317e-01,9.454379793560960810e-01,1.000000000000000000e+00,1.771575922239362333e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.700000000000000000e+01,9.583340180861273927e-01,6.957130272055132014e-01,1.434559823007603152e-01,2.296361765559971069e-01,9.472672264167429912e-01,1.000000000000000000e+00,1.957130272055132014e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.800000000000000000e+01,9.583340180861273927e-01,7.701088260444690636e-01,1.511965449948875218e-01,2.340908727316265980e-01,9.452014633037453262e-01,1.000000000000000000e+00,2.701088260444690636e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,6.900000000000000000e+01,9.583340180861273927e-01,7.595917696372027628e-01,1.419821486644200492e-01,2.291457534938532714e-01,9.474922236557341559e-01,1.000000000000000000e+00,2.595917696372027628e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.000000000000000000e+01,9.583340180861273927e-01,7.725329893272624426e-01,1.716923190220022988e-01,2.320083213244591158e-01,9.461721388362065444e-01,1.000000000000000000e+00,2.725329893272624426e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.100000000000000000e+01,9.583340180861273927e-01,7.064573984587786404e-01,1.703444847230518033e-01,2.352999487094441233e-01,9.446339341373328757e-01,1.000000000000000000e+00,2.064573984587786404e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.200000000000000000e+01,9.583340180861273927e-01,7.291395664715577540e-01,1.780532348089236272e-01,2.326174547987809316e-01,9.458891197229370995e-01,1.000000000000000000e+00,2.291395664715577540e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.300000000000000000e+01,9.583340180861273927e-01,6.962538646666438513e-01,1.544502977734049376e-01,2.302282618807544312e-01,9.469949474313668070e-01,1.000000000000000000e+00,1.962538646666438513e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.400000000000000000e+01,9.583340180861273927e-01,6.683922387488807626e-01,1.364175591165752988e-01,2.313808485528981163e-01,9.464629029229407742e-01,1.000000000000000000e+00,1.683922387488807626e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.500000000000000000e+01,9.583340180861273927e-01,7.142406633294536844e-01,3.066055544891523391e-02,2.342723729959032275e-01,9.451164552508684036e-01,1.000000000000000000e+00,2.142406633294536844e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.600000000000000000e+01,9.583340180861273927e-01,6.308116866845348003e-01,1.337030199525164331e-01,2.383206651420091693e-01,9.432032605662703517e-01,1.000000000000000000e+00,1.308116866845348003e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.700000000000000000e+01,9.583340180861273927e-01,7.313189788046668971e-01,9.146206535523457304e-02,2.352053199793400773e-01,9.446784574534161649e-01,1.000000000000000000e+00,2.313189788046668971e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.800000000000000000e+01,9.583340180861273927e-01,7.465700195121469651e-01,1.597857849912622252e-01,2.328097138790791720e-01,9.457996371235413147e-01,1.000000000000000000e+00,2.465700195121469651e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,7.900000000000000000e+01,9.583340180861273927e-01,6.838728380228691339e-01,1.343935290846673680e-01,2.290690430150571222e-01,9.475273735321658730e-01,1.000000000000000000e+00,1.838728380228691339e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.000000000000000000e+01,9.583340180861273927e-01,7.316095138418948762e-01,1.886467146359684377e-01,2.324621835716512153e-01,9.459613332091000304e-01,1.000000000000000000e+00,2.316095138418948762e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.100000000000000000e+01,9.583340180861273927e-01,7.072969458117849273e-01,1.682778852576430895e-01,2.359322226012343926e-01,9.443359863384415132e-01,1.000000000000000000e+00,2.072969458117849273e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.200000000000000000e+01,9.583340180861273927e-01,6.920053863485230439e-01,1.368778195039563605e-01,2.292658175541497645e-01,9.474371849012273028e-01,1.000000000000000000e+00,1.920053863485230439e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.300000000000000000e+01,9.583340180861273927e-01,7.320387169654543058e-01,1.395979438666004879e-01,2.368333927092597102e-01,9.439099440978215849e-01,1.000000000000000000e+00,2.320387169654543058e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.400000000000000000e+01,9.583340180861273927e-01,7.759859704980601736e-01,1.639300900190089616e-01,2.315061280590792747e-01,9.464049126710931681e-01,1.000000000000000000e+00,2.759859704980601736e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.500000000000000000e+01,9.583340180861273927e-01,7.003138944391158471e-01,1.654505399195638216e-01,2.315450089525795396e-01,9.463869088291498866e-01,1.000000000000000000e+00,2.003138944391158471e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.600000000000000000e+01,9.583340180861273927e-01,6.814625721482553411e-01,1.260021584067688716e-01,2.362713238180268738e-01,9.441758615412771949e-01,1.000000000000000000e+00,1.814625721482553411e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.700000000000000000e+01,9.583340180861273927e-01,7.390505580094736127e-01,1.389960598029109928e-01,2.332613882293004814e-01,9.455891247613394945e-01,1.000000000000000000e+00,2.390505580094736127e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.800000000000000000e+01,9.583340180861273927e-01,6.353879025433251115e-01,1.614002789493010626e-01,2.323857101889112708e-01,9.459968816999952956e-01,1.000000000000000000e+00,1.353879025433251115e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,8.900000000000000000e+01,9.583340180861273927e-01,7.446317645671929331e-01,1.434264846064976229e-01,2.316334367087519441e-01,9.463459509984926132e-01,1.000000000000000000e+00,2.446317645671929331e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,9.000000000000000000e+01,9.583340180861273927e-01,7.239309841796540690e-01,1.942610281396947303e-01,2.302610639060277964e-01,9.469798424488642397e-01,1.000000000000000000e+00,2.239309841796540690e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,9.100000000000000000e+01,9.583340180861273927e-01,8.205550140352980693e-01,1.555190534880513675e-01,2.311797875678005543e-01,9.465559058201066245e-01,1.000000000000000000e+00,3.205550140352980693e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,9.200000000000000000e+01,9.583340180861273927e-01,6.841483661783352987e-01,1.502720050053022172e-01,2.350427182771843704e-01,9.447549205848722043e-01,1.000000000000000000e+00,1.841483661783352987e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,9.300000000000000000e+01,9.583340180861273927e-01,7.701064972988896917e-01,1.646947664897227825e-01,2.345289396623039813e-01,9.449961764608754144e-01,1.000000000000000000e+00,2.701064972988896917e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,9.400000000000000000e+01,9.583340180861273927e-01,7.077914902928036378e-01,1.735805764753005909e-01,2.346345911620395797e-01,9.449466086302223955e-01,1.000000000000000000e+00,2.077914902928036378e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000042e-02,1.000000000000000000e+02,2.700000000000000000e+01,2.700000000000000000e+03,1.280000000000000000e+02,3.456000000000000000e+05,9.500000000000000000e+01,9.583340180861273927e-01,7.466857139349889483e-01,1.900772010686842262e-01,2.319064789341383492e-01,9.462193850283699970e-01,1.000000000000000000e+00,2.466857139349889483e-01,0.000000000000000000e+00,0.000000000000000000e+00
